target_id,model_name,run_name,mutant_id,killed,n_killing_tests,eligible_test_count,trivial
closure_44f_findPrototypeId__line459_537,deepseek-coder-v2:16b,batch03__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459,m03,0,0,1,n/a
closure_44f_findPrototypeId__line459_537,deepseek-coder-v2:16b,batch03__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459,m04,0,0,1,n/a
closure_44f_findPrototypeId__line459_537,deepseek-coder-v2:16b,batch03__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459,m05,0,0,1,n/a
closure_44f_findPrototypeId__line459_537,deepseek-coder-v2:16b,batch03__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459,m06,0,0,1,n/a
closure_44f_findPrototypeId__line459_537,deepseek-coder-v2:16b,batch03__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459,m07,0,0,1,n/a
closure_44f_findPrototypeId__line459_537,deepseek-coder-v2:16b,batch03__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459,m08,0,0,1,n/a
closure_44f_hasSideEffects__line950_1043,deepseek-coder-v2:16b,batch03__Closure_44__hasSideEffects__closure_44f_hasSideEffects_line950,m01,0,0,1,n/a
closure_44f_hasSideEffects__line950_1043,deepseek-coder-v2:16b,batch03__Closure_44__hasSideEffects__closure_44f_hasSideEffects_line950,m03,0,0,1,n/a
closure_44f_hasSideEffects__line950_1043,deepseek-coder-v2:16b,batch03__Closure_44__hasSideEffects__closure_44f_hasSideEffects_line950,m05,0,0,1,n/a
closure_46f_mayBeExpression__line487_559,deepseek-coder-v2:16b,batch03__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487,m03,1,10,100,False
closure_46f_mayBeExpression__line487_559,deepseek-coder-v2:16b,batch03__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487,m04,1,10,100,False
closure_46f_mayBeExpression__line487_559,deepseek-coder-v2:16b,batch03__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487,m05,1,20,100,False
closure_46f_mayBeExpression__line487_559,deepseek-coder-v2:16b,batch03__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487,m06,1,20,100,False
closure_46f_mayBeExpression__line487_559,deepseek-coder-v2:16b,batch03__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487,m07,1,20,100,False
closure_46f_mayBeExpression__line487_559,deepseek-coder-v2:16b,batch03__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487,m08,1,20,100,False
codec_11f_pattern__line405_496,deepseek-coder-v2:16b,batch03__Codec_11__pattern__codec_11f_pattern_line405,m01,1,2,11,False
codec_11f_pattern__line405_496,deepseek-coder-v2:16b,batch03__Codec_11__pattern__codec_11f_pattern_line405,m04,0,0,11,n/a
codec_11f_pattern__line405_496,deepseek-coder-v2:16b,batch03__Codec_11__pattern__codec_11f_pattern_line405,m05,0,0,11,n/a
codec_13f_encode__line385_469,deepseek-coder-v2:16b,batch03__Codec_13__encode__codec_13f_encode_line385,m01,0,0,13,n/a
codec_13f_encode__line385_469,deepseek-coder-v2:16b,batch03__Codec_13__encode__codec_13f_encode_line385,m02,0,0,13,n/a
codec_13f_encode__line385_469,deepseek-coder-v2:16b,batch03__Codec_13__encode__codec_13f_encode_line385,m03,1,1,13,False
codec_13f_encode__line385_469,deepseek-coder-v2:16b,batch03__Codec_13__encode__codec_13f_encode_line385,m04,0,0,13,n/a
codec_13f_encode__line385_469,deepseek-coder-v2:16b,batch03__Codec_13__encode__codec_13f_encode_line385,m06,0,0,13,n/a
codec_13f_encode__line385_469,deepseek-coder-v2:16b,batch03__Codec_13__encode__codec_13f_encode_line385,m07,0,0,13,n/a
codec_13f_encode__line385_469,deepseek-coder-v2:16b,batch03__Codec_13__encode__codec_13f_encode_line385,m08,1,2,13,False
codec_13f_handleG__line408_461,deepseek-coder-v2:16b,batch03__Codec_13__handleG__codec_13f_handleG_line408,m03,1,2,5,False
codec_13f_handleG__line408_461,deepseek-coder-v2:16b,batch03__Codec_13__handleG__codec_13f_handleG_line408,m07,1,4,5,False
codec_13f_handleJ__line514_545,deepseek-coder-v2:16b,batch03__Codec_13__handleJ__codec_13f_handleJ_line514,m01,1,5,8,False
codec_13f_handleJ__line514_545,deepseek-coder-v2:16b,batch03__Codec_13__handleJ__codec_13f_handleJ_line514,m03,1,1,8,False
codec_13f_handleJ__line514_545,deepseek-coder-v2:16b,batch03__Codec_13__handleJ__codec_13f_handleJ_line514,m07,0,0,8,n/a
codec_13f_handleS__line597_642,deepseek-coder-v2:16b,batch03__Codec_13__handleS__codec_13f_handleS_line597,m02,0,0,8,n/a
codec_13f_handleS__line597_642,deepseek-coder-v2:16b,batch03__Codec_13__handleS__codec_13f_handleS_line597,m03,1,1,8,False
codec_17f_transcodeRemaining__line118_167,deepseek-coder-v2:16b,batch03__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118,m01,1,13,19,False
codec_17f_transcodeRemaining__line118_167,deepseek-coder-v2:16b,batch03__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118,m02,1,2,19,False
codec_17f_transcodeRemaining__line118_167,deepseek-coder-v2:16b,batch03__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118,m06,0,0,19,n/a
codec_17f_transcodeRemaining__line118_167,deepseek-coder-v2:16b,batch03__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118,m07,1,1,19,False
codec_17f_transcodeRemaining__line118_167,deepseek-coder-v2:16b,batch03__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118,m08,1,1,19,False
codec_17f_transcodeRemaining__line118_167,deepseek-coder-v2:16b,batch03__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118,m09,1,3,19,False
codec_1f_handleG__line418_469,deepseek-coder-v2:16b,batch03__Codec_1__handleG__codec_1f_handleG_line418,m01,1,1,3,False
codec_1f_handleG__line418_469,deepseek-coder-v2:16b,batch03__Codec_1__handleG__codec_1f_handleG_line418,m08,1,2,3,False
codec_1f_handleJ__line526_556,deepseek-coder-v2:16b,batch03__Codec_1__handleJ__codec_1f_handleJ_line526,m01,1,2,5,False
codec_1f_handleJ__line526_556,deepseek-coder-v2:16b,batch03__Codec_1__handleJ__codec_1f_handleJ_line526,m02,1,2,5,False
codec_1f_handleJ__line526_556,deepseek-coder-v2:16b,batch03__Codec_1__handleJ__codec_1f_handleJ_line526,m04,0,0,5,n/a
codec_1f_handleJ__line526_556,deepseek-coder-v2:16b,batch03__Codec_1__handleJ__codec_1f_handleJ_line526,m07,0,0,5,n/a
codec_1f_handleJ__line526_556,deepseek-coder-v2:16b,batch03__Codec_1__handleJ__codec_1f_handleJ_line526,m08,0,0,5,n/a
codec_1f_handleS__line612_660,deepseek-coder-v2:16b,batch03__Codec_1__handleS__codec_1f_handleS_line612,m01,0,0,6,n/a
codec_1f_handleS__line612_660,deepseek-coder-v2:16b,batch03__Codec_1__handleS__codec_1f_handleS_line612,m03,0,0,6,n/a
codec_1f_handleS__line612_660,deepseek-coder-v2:16b,batch03__Codec_1__handleS__codec_1f_handleS_line612,m04,0,0,6,n/a
codec_1f_handleS__line612_660,deepseek-coder-v2:16b,batch03__Codec_1__handleS__codec_1f_handleS_line612,m05,0,0,6,n/a
codec_9f_colognePhonetic__line293_383,deepseek-coder-v2:16b,batch03__Codec_9__colognePhonetic__codec_9f_colognePhonetic_line293,m02,1,1,3,False
codec_9f_read__line76_117,deepseek-coder-v2:16b,batch03__Codec_9__read__codec_9f_read_line76,m01,1,7,8,False
codec_9f_read__line76_117,deepseek-coder-v2:16b,batch03__Codec_9__read__codec_9f_read_line76,m06,0,0,8,n/a
codec_9f_read__line76_117,deepseek-coder-v2:16b,batch03__Codec_9__read__codec_9f_read_line76,m07,1,4,8,False
codec_9f_read__line76_117,deepseek-coder-v2:16b,batch03__Codec_9__read__codec_9f_read_line76,m08,0,0,8,n/a
collections_17f_put__line254_330,deepseek-coder-v2:16b,batch03__Collections_17__put__collections_17f_put_line254,m01,0,0,13,n/a
collections_17f_put__line254_330,deepseek-coder-v2:16b,batch03__Collections_17__put__collections_17f_put_line254,m02,0,0,13,n/a
collections_17f_put__line254_330,deepseek-coder-v2:16b,batch03__Collections_17__put__collections_17f_put_line254,m03,0,0,13,n/a
collections_17f_put__line254_330,deepseek-coder-v2:16b,batch03__Collections_17__put__collections_17f_put_line254,m04,0,0,13,n/a
collections_17f_put__line254_330,deepseek-coder-v2:16b,batch03__Collections_17__put__collections_17f_put_line254,m07,1,10,13,False
collections_17f_size__line1027_1058,deepseek-coder-v2:16b,batch03__Collections_17__size__collections_17f_size_line1027,m02,1,15,15,False
collections_17f_size__line1027_1058,deepseek-coder-v2:16b,batch03__Collections_17__size__collections_17f_size_line1027,m03,1,1,15,False
collections_1f_containsKey__line186_213,deepseek-coder-v2:16b,batch03__Collections_1__containsKey__collections_1f_containsKey_line186,m01,0,0,12,n/a
collections_1f_containsKey__line186_213,deepseek-coder-v2:16b,batch03__Collections_1__containsKey__collections_1f_containsKey_line186,m02,0,0,12,n/a
collections_1f_containsKey__line186_213,deepseek-coder-v2:16b,batch03__Collections_1__containsKey__collections_1f_containsKey_line186,m03,1,8,12,False
collections_1f_containsKey__line186_213,deepseek-coder-v2:16b,batch03__Collections_1__containsKey__collections_1f_containsKey_line186,m04,1,6,12,False
collections_1f_containsKey__line186_213,deepseek-coder-v2:16b,batch03__Collections_1__containsKey__collections_1f_containsKey_line186,m05,1,6,12,False
collections_1f_containsKey__line186_213,deepseek-coder-v2:16b,batch03__Collections_1__containsKey__collections_1f_containsKey_line186,m06,0,0,12,n/a
collections_1f_containsKey__line186_213,deepseek-coder-v2:16b,batch03__Collections_1__containsKey__collections_1f_containsKey_line186,m07,0,0,12,n/a
collections_1f_put__line255_331,deepseek-coder-v2:16b,batch03__Collections_1__put__collections_1f_put_line255,m01,1,12,12,False
collections_1f_swapPosition__line1043_1135,deepseek-coder-v2:16b,batch03__Collections_1__swapPosition__collections_1f_swapPosition_line1043,m01,0,0,6,n/a
collections_1f_swapPosition__line1043_1135,deepseek-coder-v2:16b,batch03__Collections_1__swapPosition__collections_1f_swapPosition_line1043,m02,0,0,6,n/a
collections_1f_swapPosition__line1043_1135,deepseek-coder-v2:16b,batch03__Collections_1__swapPosition__collections_1f_swapPosition_line1043,m03,0,0,6,n/a
collections_1f_swapPosition__line1043_1135,deepseek-coder-v2:16b,batch03__Collections_1__swapPosition__collections_1f_swapPosition_line1043,m04,0,0,6,n/a
collections_1f_swapPosition__line1043_1135,deepseek-coder-v2:16b,batch03__Collections_1__swapPosition__collections_1f_swapPosition_line1043,m05,0,0,6,n/a
collections_1f_swapPosition__line1043_1135,deepseek-coder-v2:16b,batch03__Collections_1__swapPosition__collections_1f_swapPosition_line1043,m06,1,6,6,True
collections_1f_swapPosition__line1043_1135,deepseek-coder-v2:16b,batch03__Collections_1__swapPosition__collections_1f_swapPosition_line1043,m07,0,0,6,n/a
collections_1f_swapPosition__line1043_1135,deepseek-coder-v2:16b,batch03__Collections_1__swapPosition__collections_1f_swapPosition_line1043,m08,1,6,6,True
collections_21f_containsKey__line197_236,deepseek-coder-v2:16b,batch03__Collections_21__containsKey__collections_21f_containsKey_line197,m01,1,2,12,False
collections_21f_containsKey__line197_236,deepseek-coder-v2:16b,batch03__Collections_21__containsKey__collections_21f_containsKey_line197,m03,1,8,12,False
collections_21f_containsKey__line197_236,deepseek-coder-v2:16b,batch03__Collections_21__containsKey__collections_21f_containsKey_line197,m08,1,6,12,False
collections_21f_merge__line1563_1616,deepseek-coder-v2:16b,batch03__Collections_21__merge__collections_21f_merge_line1563,m02,1,1,4,False
collections_21f_merge__line1563_1616,deepseek-coder-v2:16b,batch03__Collections_21__merge__collections_21f_merge_line1563,m03,1,1,4,False
collections_21f_merge__line1563_1616,deepseek-coder-v2:16b,batch03__Collections_21__merge__collections_21f_merge_line1563,m04,1,2,4,False
collections_21f_merge__line1563_1616,deepseek-coder-v2:16b,batch03__Collections_21__merge__collections_21f_merge_line1563,m06,0,0,4,n/a
collections_21f_merge__line1563_1616,deepseek-coder-v2:16b,batch03__Collections_21__merge__collections_21f_merge_line1563,m07,1,1,4,False
collections_21f_merge__line1563_1616,deepseek-coder-v2:16b,batch03__Collections_21__merge__collections_21f_merge_line1563,m08,1,1,4,False
collections_21f_put__line290_366,deepseek-coder-v2:16b,batch03__Collections_21__put__collections_21f_put_line290,m01,1,13,13,False
collections_21f_put__line290_366,deepseek-coder-v2:16b,batch03__Collections_21__put__collections_21f_put_line290,m02,0,0,13,n/a
collections_21f_put__line290_366,deepseek-coder-v2:16b,batch03__Collections_21__put__collections_21f_put_line290,m03,0,0,13,n/a
collections_21f_put__line290_366,deepseek-coder-v2:16b,batch03__Collections_21__put__collections_21f_put_line290,m05,0,0,13,n/a
collections_21f_put__line290_366,deepseek-coder-v2:16b,batch03__Collections_21__put__collections_21f_put_line290,m06,0,0,13,n/a
collections_21f_put__line290_366,deepseek-coder-v2:16b,batch03__Collections_21__put__collections_21f_put_line290,m08,0,0,13,n/a
collections_22f_size__line1301_1332,deepseek-coder-v2:16b,batch03__Collections_22__size__collections_22f_size_line1301,m02,1,1,17,False
collections_22f_size__line1301_1332,deepseek-coder-v2:16b,batch03__Collections_22__size__collections_22f_size_line1301,m03,1,10,17,False
collections_22f_size__line1301_1332,deepseek-coder-v2:16b,batch03__Collections_22__size__collections_22f_size_line1301,m04,1,1,17,False
collections_22f_size__line1301_1332,deepseek-coder-v2:16b,batch03__Collections_22__size__collections_22f_size_line1301,m08,1,1,17,False
compress_10f_read__line212_291,deepseek-coder-v2:16b,batch03__Compress_10__read__compress_10f_read_line212,m01,1,4,5,False
compress_10f_read__line212_291,deepseek-coder-v2:16b,batch03__Compress_10__read__compress_10f_read_line212,m02,0,0,5,n/a
compress_10f_read__line212_291,deepseek-coder-v2:16b,batch03__Compress_10__read__compress_10f_read_line212,m03,1,4,5,False
compress_10f_read__line212_291,deepseek-coder-v2:16b,batch03__Compress_10__read__compress_10f_read_line212,m05,1,4,5,False
compress_1f_generateMTFValues__line1542_1638,deepseek-coder-v2:16b,batch03__Compress_1__generateMTFValues__compress_1f_generateMTFValues_line1542,m01,1,1,1,True
compress_1f_generateMTFValues__line1542_1638,deepseek-coder-v2:16b,batch03__Compress_1__generateMTFValues__compress_1f_generateMTFValues_line1542,m02,0,0,1,n/a
compress_1f_generateMTFValues__line1542_1638,deepseek-coder-v2:16b,batch03__Compress_1__generateMTFValues__compress_1f_generateMTFValues_line1542,m05,0,0,1,n/a
compress_29f_createLocalFileHeader__line1009_1073,deepseek-coder-v2:16b,batch03__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009,m01,0,0,46,n/a
compress_29f_createLocalFileHeader__line1009_1073,deepseek-coder-v2:16b,batch03__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009,m02,0,0,46,n/a
compress_29f_createLocalFileHeader__line1009_1073,deepseek-coder-v2:16b,batch03__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009,m03,0,0,46,n/a
compress_29f_createLocalFileHeader__line1009_1073,deepseek-coder-v2:16b,batch03__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009,m04,1,15,46,False
compress_29f_createLocalFileHeader__line1009_1073,deepseek-coder-v2:16b,batch03__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009,m07,1,39,46,False
compress_29f_createLocalFileHeader__line1009_1073,deepseek-coder-v2:16b,batch03__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009,m08,1,39,46,False
compress_3f_perform__line64_127,deepseek-coder-v2:16b,batch03__Compress_3__perform__compress_3f_perform_line64,m01,1,23,23,True
compress_3f_perform__line64_127,deepseek-coder-v2:16b,batch03__Compress_3__perform__compress_3f_perform_line64,m02,1,18,23,False
compress_3f_perform__line64_127,deepseek-coder-v2:16b,batch03__Compress_3__perform__compress_3f_perform_line64,m04,0,0,23,n/a
compress_3f_perform__line64_127,deepseek-coder-v2:16b,batch03__Compress_3__perform__compress_3f_perform_line64,m06,1,22,23,False
compress_3f_perform__line64_127,deepseek-coder-v2:16b,batch03__Compress_3__perform__compress_3f_perform_line64,m08,0,0,23,n/a
compress_43f_detect__line486_564,deepseek-coder-v2:16b,batch03__Compress_43__detect__compress_43f_detect_line486,m02,1,40,42,False
compress_43f_detect__line486_564,deepseek-coder-v2:16b,batch03__Compress_43__detect__compress_43f_detect_line486,m03,1,33,42,False
compress_43f_detect__line486_564,deepseek-coder-v2:16b,batch03__Compress_43__detect__compress_43f_detect_line486,m05,1,1,42,False
compress_43f_detect__line486_564,deepseek-coder-v2:16b,batch03__Compress_43__detect__compress_43f_detect_line486,m06,0,0,42,n/a
compress_43f_detect__line486_564,deepseek-coder-v2:16b,batch03__Compress_43__detect__compress_43f_detect_line486,m07,1,7,42,False
compress_43f_detect__line486_564,deepseek-coder-v2:16b,batch03__Compress_43__detect__compress_43f_detect_line486,m08,1,13,42,False
compress_46f_processPaxHeader__line1021_1087,deepseek-coder-v2:16b,batch03__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021,m01,1,1,17,False
compress_46f_processPaxHeader__line1021_1087,deepseek-coder-v2:16b,batch03__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021,m02,0,0,17,n/a
compress_46f_processPaxHeader__line1021_1087,deepseek-coder-v2:16b,batch03__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021,m03,1,1,17,False
compress_46f_processPaxHeader__line1021_1087,deepseek-coder-v2:16b,batch03__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021,m04,1,2,17,False
compress_46f_processPaxHeader__line1021_1087,deepseek-coder-v2:16b,batch03__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021,m06,1,8,17,False
compress_46f_processPaxHeader__line1021_1087,deepseek-coder-v2:16b,batch03__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021,m07,1,8,17,False
compress_46f_processPaxHeader__line1021_1087,deepseek-coder-v2:16b,batch03__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021,m08,0,0,17,n/a
compress_7f_initBlock__line240_278,deepseek-coder-v2:16b,batch03__Compress_7__initBlock__compress_7f_initBlock_line240,m08,1,3,3,True
compress_7f_recvDecodingTables__line416_495,deepseek-coder-v2:16b,batch03__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m01,1,3,3,True
compress_7f_recvDecodingTables__line416_495,deepseek-coder-v2:16b,batch03__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m03,1,3,3,True
compress_7f_recvDecodingTables__line416_495,deepseek-coder-v2:16b,batch03__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m05,1,3,3,True
compress_7f_recvDecodingTables__line416_495,deepseek-coder-v2:16b,batch03__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m08,0,0,3,n/a
csv_1f_encapsulatedTokenLexer__line181_225,deepseek-coder-v2:16b,batch03__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181,m01,1,1,13,False
csv_1f_encapsulatedTokenLexer__line181_225,deepseek-coder-v2:16b,batch03__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181,m05,1,6,13,False
csv_1f_encapsulatedTokenLexer__line181_225,deepseek-coder-v2:16b,batch03__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181,m06,1,8,13,False
csv_1f_encapsulatedTokenLexer__line181_225,deepseek-coder-v2:16b,batch03__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181,m07,0,0,13,n/a
csv_1f_encapsulatedTokenLexer__line181_225,deepseek-coder-v2:16b,batch03__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181,m08,1,8,13,False
