group,mutants,killed_mutants,unique_target_tests,unique_failing_tests,unique_error_tests,kill_events,source_mode,wide_csv,long_csv
batch02__Lang_40__random__lang_40f_random_line225,6,6,3,2,0,7,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Lang_40__random__lang_40f_random_line225_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Lang_40__random__lang_40f_random_line225_kill_matrix_long.csv
batch02__Lang_60__format__lang_60f_format_line373,2,1,11,2,0,2,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Lang_60__format__lang_60f_format_line373_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Lang_60__format__lang_60f_format_line373_kill_matrix_long.csv
batch02__Lang_64__append__lang_64f_append_line403,8,6,29,29,0,80,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Lang_64__append__lang_64f_append_line403_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Lang_64__append__lang_64f_append_line403_kill_matrix_long.csv
batch02__Math_15__insertEdges__math_15f_insertEdges_line232,8,3,3,3,0,7,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Math_15__insertEdges__math_15f_insertEdges_line232_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Math_15__insertEdges__math_15f_insertEdges_line232_kill_matrix_long.csv
batch02__Math_23__copy__math_23f_copy_line668,8,4,3,3,0,8,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Math_23__copy__math_23f_copy_line668_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Math_23__copy__math_23f_copy_line668_kill_matrix_long.csv
batch02__Math_36__recurseSides__math_36f_recurseSides_line436,5,1,22,22,0,22,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Math_36__recurseSides__math_36f_recurseSides_line436_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Math_36__recurseSides__math_36f_recurseSides_line436_kill_matrix_long.csv
batch02__Math_43__regress__math_43f_regress_line759,7,3,1,1,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Math_43__regress__math_43f_regress_line759_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Math_43__regress__math_43f_regress_line759_kill_matrix_long.csv
batch02__Math_45__scalb__math_45f_scalb_line3036,7,3,42,1,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Math_45__scalb__math_45f_scalb_line3036_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Math_45__scalb__math_45f_scalb_line3036_kill_matrix_long.csv
batch02__Math_55__round__math_55f_round_line1330,7,0,62,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Math_55__round__math_55f_round_line1330_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Math_55__round__math_55f_round_line1330_kill_matrix_long.csv
batch02__Math_85__dqd__math_85f_dqd_line1318,6,4,15,13,0,46,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Math_85__dqd__math_85f_dqd_line1318_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Math_85__dqd__math_85f_dqd_line1318_kill_matrix_long.csv
batch02__Math_92__localMin__math_92f_localMin_line103,3,1,3,2,0,2,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Math_92__localMin__math_92f_localMin_line103_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Math_92__localMin__math_92f_localMin_line103_kill_matrix_long.csv
batch02__Mockito_1__append__mockito_1f_append_line332,6,5,36,11,0,11,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__append__mockito_1f_append_line332_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__append__mockito_1f_append_line332_kill_matrix_long.csv
batch02__Mockito_1__binaryOperation__mockito_1f_binaryOperation_line224,2,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__binaryOperation__mockito_1f_binaryOperation_line224_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__binaryOperation__mockito_1f_binaryOperation_line224_kill_matrix_long.csv
batch02__Mockito_1__cast_numeric__mockito_1f_cast_numeric_line252,3,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__cast_numeric__mockito_1f_cast_numeric_line252_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__cast_numeric__mockito_1f_cast_numeric_line252_kill_matrix_long.csv
batch02__Mockito_1__merge__mockito_1f_merge_line1340,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__merge__mockito_1f_merge_line1340_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__merge__mockito_1f_merge_line1340_kill_matrix_long.csv
batch02__Mockito_1__newOperation__mockito_1f_newOperation_line79,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__newOperation__mockito_1f_newOperation_line79_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__newOperation__mockito_1f_newOperation_line79_kill_matrix_long.csv
batch02__Mockito_1__parseType__mockito_1f_parseType_line140,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__parseType__mockito_1f_parseType_line140_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__parseType__mockito_1f_parseType_line140_kill_matrix_long.csv
batch02__Mockito_1__unaryOperation__mockito_1f_unaryOperation_line136,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__unaryOperation__mockito_1f_unaryOperation_line136_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__unaryOperation__mockito_1f_unaryOperation_line136_kill_matrix_long.csv
batch02__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856,3,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856_kill_matrix_long.csv
batch02__Mockito_1__visit__mockito_1f_visit_line64,6,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__visit__mockito_1f_visit_line64_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_1__visit__mockito_1f_visit_line64_kill_matrix_long.csv
batch02__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70,6,3,540,10,0,12,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70_kill_matrix_long.csv
batch02__Time_1__selectSlow__time_1f_selectSlow_line242,7,3,416,143,0,147,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Time_1__selectSlow__time_1f_selectSlow_line242_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Time_1__selectSlow__time_1f_selectSlow_line242_kill_matrix_long.csv
batch02__Time_22__isNumericToken__time_22f_isNumericToken_line632,8,0,66,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch02__Time_22__isNumericToken__time_22f_isNumericToken_line632_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch02__Time_22__isNumericToken__time_22f_isNumericToken_line632_kill_matrix_long.csv
batch03__Chart_1__clipLine__chart_1f_clipLine_line62,3,0,3,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_1__clipLine__chart_1f_clipLine_line62_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_1__clipLine__chart_1f_clipLine_line62_kill_matrix_long.csv
batch03__Chart_1__readResolve__chart_1f_readResolve_line213,7,0,69,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_1__readResolve__chart_1f_readResolve_line213_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_1__readResolve__chart_1f_readResolve_line213_kill_matrix_long.csv
batch03__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460,1,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460_kill_matrix_long.csv
batch03__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386_kill_matrix_long.csv
batch03__Chart_26__drawAxisLine__chart_26f_drawAxisLine_line517,7,1,42,9,0,9,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_26__drawAxisLine__chart_26f_drawAxisLine_line517_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_26__drawAxisLine__chart_26f_drawAxisLine_line517_kill_matrix_long.csv
batch03__Chart_4__deriveRotationAnchorOffsets__chart_4f_deriveRotationAnchorOffsets_line686,4,3,65,65,0,195,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_4__deriveRotationAnchorOffsets__chart_4f_deriveRotationAnchorOffsets_line686_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_4__deriveRotationAnchorOffsets__chart_4f_deriveRotationAnchorOffsets_line686_kill_matrix_long.csv
batch03__Chart_4__deriveTextBoundsAnchorOffsets__chart_4f_deriveTextBoundsAnchorOffsets_line599,8,0,70,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_4__deriveTextBoundsAnchorOffsets__chart_4f_deriveTextBoundsAnchorOffsets_line599_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_4__deriveTextBoundsAnchorOffsets__chart_4f_deriveTextBoundsAnchorOffsets_line599_kill_matrix_long.csv
batch03__Chart_6__equals__chart_6f_equals_line1488,7,5,3,1,0,5,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_6__equals__chart_6f_equals_line1488_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Chart_6__equals__chart_6f_equals_line1488_kill_matrix_long.csv
batch03__Cli_14__appendUsage__cli_14f_appendUsage_line298,8,7,31,24,0,78,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_14__appendUsage__cli_14f_appendUsage_line298_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_14__appendUsage__cli_14f_appendUsage_line298_kill_matrix_long.csv
batch03__Cli_1__findWrapPos__cli_1f_findWrapPos_line789,1,1,7,1,0,1,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix_long.csv
batch03__Cli_1__parse__cli_1f_parse_line129,7,4,74,70,0,84,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_1__parse__cli_1f_parse_line129_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_1__parse__cli_1f_parse_line129_kill_matrix_long.csv
batch03__Cli_30__createValue__cli_30f_createValue_line60,8,3,6,2,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_30__createValue__cli_30f_createValue_line60_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_30__createValue__cli_30f_createValue_line60_kill_matrix_long.csv
batch03__Cli_30__processProperties__cli_30f_processProperties_line252,6,2,64,2,0,2,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_30__processProperties__cli_30f_processProperties_line252_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_30__processProperties__cli_30f_processProperties_line252_kill_matrix_long.csv
batch03__Cli_40__parse__cli_40f_parse_line144,8,1,81,1,0,1,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_40__parse__cli_40f_parse_line144_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_40__parse__cli_40f_parse_line144_kill_matrix_long.csv
batch03__Cli_7__appendUsage__cli_7f_appendUsage_line258,8,3,27,14,0,36,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_7__appendUsage__cli_7f_appendUsage_line258_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_7__appendUsage__cli_7f_appendUsage_line258_kill_matrix_long.csv
batch03__Cli_7__process__cli_7f_process_line156,8,5,32,24,0,52,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_7__process__cli_7f_process_line156_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_7__process__cli_7f_process_line156_kill_matrix_long.csv
batch03__Cli_7__wrap__cli_7f_wrap_line340,4,2,26,15,0,17,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_7__wrap__cli_7f_wrap_line340_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Cli_7__wrap__cli_7f_wrap_line340_kill_matrix_long.csv
batch03__Closure_106__precedence__closure_106f_precedence_line605,8,1,1892,955,0,955,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_106__precedence__closure_106f_precedence_line605_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_106__precedence__closure_106f_precedence_line605_kill_matrix_long.csv
batch03__Closure_1__biggestPowerTen__closure_1f_biggestPowerTen_line180,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_1__biggestPowerTen__closure_1f_biggestPowerTen_line180_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_1__biggestPowerTen__closure_1f_biggestPowerTen_line180_kill_matrix_long.csv
batch03__Closure_44__bytecodeName__closure_44f_bytecodeName_line179,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_44__bytecodeName__closure_44f_bytecodeName_line179_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_44__bytecodeName__closure_44f_bytecodeName_line179_kill_matrix_long.csv
batch03__Closure_44__findInstanceIdInfo__closure_44f_findInstanceIdInfo_line139,3,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_44__findInstanceIdInfo__closure_44f_findInstanceIdInfo_line139_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_44__findInstanceIdInfo__closure_44f_findInstanceIdInfo_line139_kill_matrix_long.csv
batch03__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459_kill_matrix_long.csv
batch03__Closure_44__hasSideEffects__closure_44f_hasSideEffects_line950,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_44__hasSideEffects__closure_44f_hasSideEffects_line950_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_44__hasSideEffects__closure_44f_hasSideEffects_line950_kill_matrix_long.csv
batch03__Closure_44__visit__closure_44f_visit_line381,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_44__visit__closure_44f_visit_line381_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_44__visit__closure_44f_visit_line381_kill_matrix_long.csv
batch03__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487,8,6,100,20,0,100,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487_kill_matrix_long.csv
batch03__Codec_11__pattern__codec_11f_pattern_line405,3,1,11,2,0,2,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_11__pattern__codec_11f_pattern_line405_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_11__pattern__codec_11f_pattern_line405_kill_matrix_long.csv
batch03__Codec_13__encode__codec_13f_encode_line385,8,2,13,2,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_13__encode__codec_13f_encode_line385_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_13__encode__codec_13f_encode_line385_kill_matrix_long.csv
batch03__Codec_13__handleG__codec_13f_handleG_line408,2,2,5,4,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_13__handleG__codec_13f_handleG_line408_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_13__handleG__codec_13f_handleG_line408_kill_matrix_long.csv
batch03__Codec_13__handleJ__codec_13f_handleJ_line514,3,2,8,5,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_13__handleJ__codec_13f_handleJ_line514_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_13__handleJ__codec_13f_handleJ_line514_kill_matrix_long.csv
batch03__Codec_13__handleS__codec_13f_handleS_line597,2,1,8,1,0,1,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_13__handleS__codec_13f_handleS_line597_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_13__handleS__codec_13f_handleS_line597_kill_matrix_long.csv
batch03__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118,6,5,19,14,0,20,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118_kill_matrix_long.csv
batch03__Codec_1__handleG__codec_1f_handleG_line418,2,2,3,2,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_1__handleG__codec_1f_handleG_line418_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_1__handleG__codec_1f_handleG_line418_kill_matrix_long.csv
batch03__Codec_1__handleJ__codec_1f_handleJ_line526,5,2,5,2,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_1__handleJ__codec_1f_handleJ_line526_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch03__Codec_1__handleJ__codec_1f_handleJ_line526_kill_matrix_long.csv
