run_name,run_dir,created_at_utc,started_at_utc,completed_at_utc,run_mode,run_status,failure_reason,failure_message,dataset,subject_id,version,target_id,target_id_meta,batch_id,run_group_id,run_index_for_target,runs_per_target,function_name,file_path,start_line,end_line,language,experiment_name,mutant_source,model_name,model_provider,prompt_name,prompt_version,temperature,n_requested_mutants,n_accepted_mutants,n_rejected_mutants,acceptance_rate,rej_duplicate_mutant,rej_unchanged_mutant,rej_non_executable_change,rej_non_executable_structural_change,rej_precode_not_found,rej_ambiguous_precode_match,rej_missing_or_invalid_aftercode,rej_missing_or_invalid_precode,generation_mode,dataset_split,missing_target_tests_policy,target_test_coverage_status,eligible_test_count,target_tests_csv_path,parsed_mutants_integrity,loaded_mutant_count,recovered_mutant_count,missing_mutant_count,notes,requested_mutant_count,indexed_input_row_count,indexed_used_row_count,deduplicated,total_mutants,build_successes,executable_mutants,killed_mutants,survived_mutants,baseline_failures,build_success_rate,executable_yield,mutation_score,parse_failed,parse_error_message,rej_invalid_json_response,indexed_rejected_artifact_count,target_run_count,new_mutants_for_target_in_run,repeated_mutants_from_prior_runs,cumulative_unique_mutants_for_target
batch12__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63,harness/executions/java/llm/16/batch12__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63,2026-07-11T22:46:28.003040+00:00,2026-08-01T21:16:03.473065+00:00,2026-08-01T21:18:13.531911+00:00,overwrite,ok,,,defects4j,JacksonXml_1,f,jacksonxml_1f__findRootName__line63_91,jacksonxml_1f__findRootName__line63,batch12,batch12__jacksonxml_1f_findRootName_line63,1,1,_findRootName,src/main/java/com/fasterxml/jackson/dataformat/xml/util/XmlRootNameLookup.java,63,91,java,batch12__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,10,6,0.625,6,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,69,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,10,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,10,10,10,True,10,10,10,9,1,0,1.0,1.0,0.9,False,,0,6,6,9,1,25
batch12__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682,harness/executions/java/llm/16/batch12__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682,2026-07-11T22:39:37.858372+00:00,2026-08-01T20:53:55.525863+00:00,2026-08-01T20:56:28.864692+00:00,overwrite,ok,,,defects4j,JacksonXml_1,f,jacksonxml_1f_hasXMLFormat__line682_770,jacksonxml_1f_hasXMLFormat__line682,batch12,batch12__jacksonxml_1f_hasXMLFormat_line682,1,1,hasXMLFormat,src/main/java/com/fasterxml/jackson/dataformat/xml/XmlFactory.java,682,770,java,batch12__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,8,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,16,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,16,16,True,16,13,13,7,6,0,0.8125,0.8125,0.5384615384615384,False,,0,0,6,13,3,23
batch12__JacksonXml_1__isOutputAsCData__jacksonxml_1f_isOutputAsCData_line43,harness/executions/java/llm/16/batch12__JacksonXml_1__isOutputAsCData__jacksonxml_1f_isOutputAsCData_line43,2026-07-11T22:41:36.020396+00:00,2026-08-01T20:58:41.082024+00:00,2026-08-01T20:58:42.656547+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch12__JacksonXml_1__isOutputAsCData__jacksonxml_1f_isOutputAsCData_line43/generation,defects4j,JacksonXml_1,f,jacksonxml_1f_isOutputAsCData__line43_141,jacksonxml_1f_isOutputAsCData__line43,batch12,batch12__jacksonxml_1f_isOutputAsCData_line43,1,1,isOutputAsCData,src/main/java/com/fasterxml/jackson/dataformat/xml/XmlAnnotationIntrospector.java,43,141,java,batch12__JacksonXml_1__isOutputAsCData__jacksonxml_1f_isOutputAsCData_line43,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,0,0,0,,,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch12__JacksonXml_1__isOutputAsCData__jacksonxml_1f_isOutputAsCData_line43/generation,0,,,,,,,,,,,,,True,Failed to parse extracted JSON object: Expecting value: line 50 column 20 (char 2295),1,0,6,0,0,0
batch12__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594,harness/executions/java/llm/16/batch12__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594,2026-07-11T22:42:52.838151+00:00,2026-08-01T20:58:48.184183+00:00,2026-08-01T20:58:50.112360+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch12__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594/generation,defects4j,JacksonXml_1,f,jacksonxml_1f_nextTextValue__line594_688,jacksonxml_1f_nextTextValue__line594,batch12,batch12__jacksonxml_1f_nextTextValue_line594,1,1,nextTextValue,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,594,688,java,batch12__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,0,0,0,,,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch12__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594/generation,0,,,,,,,,,,,,,True,Failed to parse extracted JSON object: Expecting value: line 22 column 20 (char 704),1,0,6,0,0,16
batch12__JacksonXml_1__next__jacksonxml_1f_next_line303,harness/executions/java/llm/16/batch12__JacksonXml_1__next__jacksonxml_1f_next_line303,2026-07-11T22:45:52.155271+00:00,2026-08-01T21:10:39.176369+00:00,2026-08-01T21:16:02.652720+00:00,overwrite,ok,,,defects4j,JacksonXml_1,f,jacksonxml_1f__next__line303_348,jacksonxml_1f__next__line303,batch12,batch12__jacksonxml_1f_next_line303,1,1,_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java,303,348,java,batch12__JacksonXml_1__next__jacksonxml_1f_next_line303,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,79,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,16,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,16,16,True,16,15,15,11,4,0,0.9375,0.9375,0.7333333333333333,False,,0,0,6,16,0,16
batch12__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32,harness/executions/java/llm/16/batch12__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32,2026-07-11T22:44:01.807925+00:00,2026-08-01T20:58:55.745242+00:00,2026-08-01T21:06:05.087007+00:00,overwrite,ok,,,defects4j,JacksonXml_1,f,jacksonxml_1f_sanitizeXmlTypeName__line32_71,jacksonxml_1f_sanitizeXmlTypeName__line32,batch12,batch12__jacksonxml_1f_sanitizeXmlTypeName_line32,1,1,sanitizeXmlTypeName,src/main/java/com/fasterxml/jackson/dataformat/xml/util/StaxUtil.java,32,71,java,batch12__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,55,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,16,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,16,16,True,16,15,15,9,6,0,0.9375,0.9375,0.6,False,,0,0,6,15,1,26
batch12__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78,harness/executions/java/llm/16/batch12__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78,2026-07-11T22:40:14.363276+00:00,2026-08-01T20:56:29.561910+00:00,2026-08-01T20:58:35.049837+00:00,overwrite,ok,,,defects4j,JacksonXml_1,f,jacksonxml_1f_serializeAsField__line78_152,jacksonxml_1f_serializeAsField__line78,batch12,batch12__jacksonxml_1f_serializeAsField_line78,1,1,serializeAsField,src/main/java/com/fasterxml/jackson/dataformat/xml/ser/XmlBeanPropertyWriter.java,78,152,java,batch12__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,14,2,0.875,0,0,1,1,0,0,,,batch_once,,report_and_skip,mapped,16,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,14,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,14,14,14,True,14,12,12,8,4,0,0.8571428571428571,0.8571428571428571,0.6666666666666666,False,,0,2,6,11,3,21
batch12__JacksonXml_1__serializeFieldsFiltered__jacksonxml_1f_serializeFieldsFiltered_line229,harness/executions/java/llm/16/batch12__JacksonXml_1__serializeFieldsFiltered__jacksonxml_1f_serializeFieldsFiltered_line229,2026-07-11T22:42:12.844381+00:00,2026-08-01T20:58:42.967369+00:00,2026-08-01T20:58:45.680610+00:00,overwrite,no_coverage,no_mapped_target_tests,No mapped target tests found in harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv for target jacksonxml_1f_serializeFieldsFiltered__line229_303,defects4j,JacksonXml_1,f,jacksonxml_1f_serializeFieldsFiltered__line229_303,jacksonxml_1f_serializeFieldsFiltered__line229,batch12,batch12__jacksonxml_1f_serializeFieldsFiltered_line229,1,1,serializeFieldsFiltered,src/main/java/com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase.java,229,303,java,batch12__JacksonXml_1__serializeFieldsFiltered__jacksonxml_1f_serializeFieldsFiltered_line229,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,13,3,0.8125,0,0,0,0,0,0,,,batch_once,,report_and_skip,no_coverage,0,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,13,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,13,,,,,,,,,,,,,False,,0,3,6,0,0,0
batch12__JacksonXml_1__serializeFields__jacksonxml_1f_serializeFields_line155,harness/executions/java/llm/16/batch12__JacksonXml_1__serializeFields__jacksonxml_1f_serializeFields_line155,2026-07-11T22:40:54.155662+00:00,2026-08-01T20:58:35.713140+00:00,2026-08-01T20:58:38.451600+00:00,overwrite,no_coverage,no_mapped_target_tests,No mapped target tests found in harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv for target jacksonxml_1f_serializeFields__line155_227,defects4j,JacksonXml_1,f,jacksonxml_1f_serializeFields__line155_227,jacksonxml_1f_serializeFields__line155,batch12,batch12__jacksonxml_1f_serializeFields_line155,1,1,serializeFields,src/main/java/com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase.java,155,227,java,batch12__JacksonXml_1__serializeFields__jacksonxml_1f_serializeFields_line155,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,report_and_skip,no_coverage,0,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,16,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,,,,,,,,,,,,,False,,0,0,6,0,0,0
batch12__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31,harness/executions/java/llm/16/batch12__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31,2026-07-11T22:45:20.494263+00:00,2026-08-01T21:08:26.332565+00:00,2026-08-01T21:10:38.308704+00:00,overwrite,ok,,,defects4j,JacksonXml_1,f,jacksonxml_1f_updateProperties__line31_78,jacksonxml_1f_updateProperties__line31,batch12,batch12__jacksonxml_1f_updateProperties_line31,1,1,updateProperties,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlBeanDeserializerModifier.java,31,78,java,batch12__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,10,6,0.625,4,0,0,2,0,0,,,batch_once,,report_and_skip,mapped,66,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,10,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,10,10,10,True,10,10,10,6,4,0,1.0,1.0,0.6,False,,0,6,6,10,0,20
batch12__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560,harness/executions/java/llm/16/batch12__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560,2026-07-11T22:44:41.761152+00:00,2026-08-01T21:06:05.884137+00:00,2026-08-01T21:08:25.550236+00:00,overwrite,ok,,,defects4j,JacksonXml_2,f,jacksonxml_2f_writeString__line560_595,jacksonxml_2f_writeString__line560,batch12,batch12__jacksonxml_2f_writeString_line560,1,1,writeString,src/main/java/com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,560,595,java,batch12__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,11,5,0.6875,1,0,0,4,0,0,,,batch_once,,report_and_skip,mapped,64,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,11,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,11,11,11,True,11,11,11,10,1,0,1.0,1.0,0.9090909090909091,False,,0,5,6,11,0,18
batch12__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183,harness/executions/java/llm/16/batch12__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183,2026-07-11T22:53:40.847388+00:00,2026-08-01T21:28:02.271780+00:00,2026-08-01T21:33:39.242719+00:00,overwrite,ok,,,defects4j,Jsoup_12,f,jsoup_12f_parseAttribute__line183_214,jsoup_12f_parseAttribute__line183,batch12,batch12__jsoup_12f_parseAttribute_line183,1,1,parseAttribute,src/main/java/org/jsoup/parser/Parser.java,183,214,java,batch12__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,14,2,0.875,2,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,129,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,14,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,14,14,14,True,14,13,13,12,1,0,0.9285714285714286,0.9285714285714286,0.9230769230769231,False,,0,2,6,14,0,14
batch12__Jsoup_13__byAttribute__jsoup_13f_byAttribute_line177,harness/executions/java/llm/16/batch12__Jsoup_13__byAttribute__jsoup_13f_byAttribute_line177,2026-07-11T22:53:00.814740+00:00,2026-08-01T21:27:08.018792+00:00,2026-08-01T21:28:01.589379+00:00,overwrite,ok,,,defects4j,Jsoup_13,f,jsoup_13f_byAttribute__line177_209,jsoup_13f_byAttribute__line177,batch12,batch12__jsoup_13f_byAttribute_line177,1,1,byAttribute,src/main/java/org/jsoup/select/QueryParser.java,177,209,java,batch12__Jsoup_13__byAttribute__jsoup_13f_byAttribute_line177,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,11,5,0.6875,0,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,21,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,11,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,11,11,11,True,11,10,10,10,0,0,0.9090909090909091,0.9090909090909091,1.0,False,,0,5,6,11,0,25
batch12__Jsoup_13__findElements__jsoup_13f_findElements_line120,harness/executions/java/llm/16/batch12__Jsoup_13__findElements__jsoup_13f_findElements_line120,2026-07-11T22:47:38.765254+00:00,2026-08-01T21:18:19.428434+00:00,2026-08-01T21:21:38.780625+00:00,overwrite,ok,,,defects4j,Jsoup_13,f,jsoup_13f_findElements__line120_152,jsoup_13f_findElements__line120,batch12,batch12__jsoup_13f_findElements_line120,1,1,findElements,src/main/java/org/jsoup/select/QueryParser.java,120,152,java,batch12__Jsoup_13__findElements__jsoup_13f_findElements_line120,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,136,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,16,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,16,16,True,16,15,15,13,2,0,0.9375,0.9375,0.8666666666666667,False,,0,0,6,16,0,32
batch12__Jsoup_1__canContain__jsoup_1f_canContain_line67,harness/executions/java/llm/16/batch12__Jsoup_1__canContain__jsoup_1f_canContain_line67,2026-07-11T22:49:29.300843+00:00,2026-08-01T21:23:17.365970+00:00,2026-08-01T21:24:14.505479+00:00,overwrite,ok,,,defects4j,Jsoup_1,f,jsoup_1f_canContain__line67_99,jsoup_1f_canContain__line67,batch12,batch12__jsoup_1f_canContain_line67,1,1,canContain,src/main/java/org/jsoup/parser/Tag.java,67,99,java,batch12__Jsoup_1__canContain__jsoup_1f_canContain_line67,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,13,3,0.8125,2,0,0,1,0,0,,,batch_once,,report_and_skip,mapped,128,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,13,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,13,13,13,True,13,13,13,11,2,0,1.0,1.0,0.8461538461538461,False,,0,3,6,11,2,21
batch12__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351,harness/executions/java/llm/16/batch12__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351,2026-07-11T22:47:06.262626+00:00,2026-08-01T21:18:14.215638+00:00,2026-08-01T21:18:19.096227+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch12__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351/generation,defects4j,Jsoup_20,f,jsoup_20f_resetInsertionMode__line351_399,jsoup_20f_resetInsertionMode__line351,batch12,batch12__jsoup_20f_resetInsertionMode_line351,1,1,resetInsertionMode,src/main/java/org/jsoup/parser/HtmlTreeBuilder.java,351,399,java,batch12__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,0,0,0,,,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch12__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351/generation,0,,,,,,,,,,,,,True,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 112 column 30 (char 4261)",1,0,6,0,0,11
batch12__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100,harness/executions/java/llm/16/batch12__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100,2026-07-11T22:48:16.641485+00:00,2026-08-01T21:21:39.960832+00:00,2026-08-01T21:21:44.524098+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch12__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100/generation,defects4j,Jsoup_28,f,jsoup_28f_consumeCharacterReference__line100_155,jsoup_28f_consumeCharacterReference__line100,batch12,batch12__jsoup_28f_consumeCharacterReference_line100,1,1,consumeCharacterReference,src/main/java/org/jsoup/parser/Tokeniser.java,100,155,java,batch12__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,0,0,0,,,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch12__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100/generation,0,,,,,,,,,,,,,True,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 35 column 70 (char 1259)",1,0,6,0,0,15
batch12__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277,harness/executions/java/llm/16/batch12__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277,2026-07-11T22:52:21.520268+00:00,2026-08-01T21:25:53.626980+00:00,2026-08-01T21:27:07.269572+00:00,overwrite,ok,,,defects4j,Jsoup_33,f,jsoup_33f_cssNthChild__line277_308,jsoup_33f_cssNthChild__line277,batch12,batch12__jsoup_33f_cssNthChild_line277,1,1,cssNthChild,src/main/java/org/jsoup/select/QueryParser.java,277,308,java,batch12__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,8,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,16,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,16,16,True,16,16,16,15,1,0,1.0,1.0,0.9375,False,,0,0,6,16,0,20
batch12__Jsoup_41__referrer__jsoup_41f_referrer_line90,harness/executions/java/llm/16/batch12__Jsoup_41__referrer__jsoup_41f_referrer_line90,2026-07-11T22:51:39.552546+00:00,2026-08-01T21:25:46.796255+00:00,2026-08-01T21:25:50.822639+00:00,overwrite,no_coverage,no_mapped_target_tests,No mapped target tests found in harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv for target jsoup_41f_referrer__line90_159,defects4j,Jsoup_41,f,jsoup_41f_referrer__line90_159,jsoup_41f_referrer__line90,batch12,batch12__jsoup_41f_referrer_line90,1,1,referrer,src/main/java/org/jsoup/Connection.java,90,159,java,batch12__Jsoup_41__referrer__jsoup_41f_referrer_line90,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,1,15,0.0625,0,0,0,15,0,0,,,batch_once,,report_and_skip,no_coverage,0,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,1,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,1,,,,,,,,,,,,,False,,0,15,6,0,0,0
batch12__Jsoup_41__userAgent__jsoup_41f_userAgent_line66,harness/executions/java/llm/16/batch12__Jsoup_41__userAgent__jsoup_41f_userAgent_line66,2026-07-11T22:50:22.405193+00:00,2026-08-01T21:24:15.154939+00:00,2026-08-01T21:24:17.579047+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch12__Jsoup_41__userAgent__jsoup_41f_userAgent_line66/generation,defects4j,Jsoup_41,f,jsoup_41f_userAgent__line66_159,jsoup_41f_userAgent__line66,batch12,batch12__jsoup_41f_userAgent_line66,1,1,userAgent,src/main/java/org/jsoup/Connection.java,66,159,java,batch12__Jsoup_41__userAgent__jsoup_41f_userAgent_line66,llm,qwen2.5-coder:14b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,6,10,0,0,,,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch12__Jsoup_41__userAgent__jsoup_41f_userAgent_line66/generation,0,,,,,,,,,,,,,False,,0,16,6,0,0,0
